"Service Request Description","Department","Method Received","Created Date","Block/Address","Street","Ward","Sub-Type"
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 13, 2022 09:21:53 AM","11##","CAMPBELL","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 19, 2022 12:20:53 PM","2##","RANKIN","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 13, 2022 10:59:11 AM"," ","RHODES DR & JEFFERSON BLVD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 20, 2022 02:48:43 PM","95##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 03, 2022 09:16:25 AM","36##","WELLS","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 11, 2022 05:14:49 PM","11##","CHILVER","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 10, 2022 07:00:14 PM","9##","LILLIAN","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 10, 2022 10:13:04 PM"," ","DOUGALL PKY W & SIXTH CONCESSION RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 18, 2022 01:34:25 PM"," ","FOREST GLADE DR & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 23, 2022 10:22:13 AM","7##","TECUMSEH","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 18, 2022 09:59:20 AM","45##","OJIBWAY","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 18, 2022 10:53:46 AM","35##","FOREST GLADE","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 22, 2022 11:22:37 AM","17##","BENJAMIN","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 25, 2022 09:35:12 AM"," ","ONTARIO ST & ESDRAS AVE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 18, 2022 01:33:41 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","JUL 13, 2022 09:05:52 AM"," ","HOWARD AVE & COUNTRY CLUB DR","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 14, 2022 12:00:52 PM"," ","FOREST GLADE DR & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 21, 2022 11:01:48 AM","35##","TURNER","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 22, 2022 02:11:28 PM","29##","DOUGALL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 15, 2022 01:16:41 PM"," ","NORTHWAY AVE & TOTTEN ST","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 21, 2022 01:46:55 PM","6##","CHARLOTTE","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 18, 2022 11:57:59 AM"," ","ST ETIENNE BLVD & MANNHEIM WAY","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 23, 2022 11:09:42 AM","28##","HOWARD","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 23, 2022 03:06:44 PM"," ","GRAND MARAIS RD E & GEORGE AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 24, 2022 09:42:52 AM"," ","EDINBOROUGH ST & HOWARD AVE","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 25, 2022 11:15:12 AM"," ","RHODES DR & CENTRAL AVE","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 25, 2022 11:15:18 AM"," ","NORTH SERVICE RD E & CENTRAL AVE","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 21, 2022 09:19:35 AM"," ","COUNTRY CLUB DR & HOWARD AVE","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 11, 2022 04:45:44 PM","18##","RICHMOND","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 08, 2022 11:12:14 AM"," ","HOWARD AVE & COUNTRY CLUB DR","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","NOV 14, 2022 08:01:48 AM"," "," ","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 30, 2022 01:22:57 PM"," ","HILL AVE & RUSSELL ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","DEC 14, 2022 10:13:26 AM"," ","RANDOLPH AVE & CABANA RD W","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 14, 2022 03:10:37 PM","12##","BELLEPERCHE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 14, 2022 11:07:47 AM","9666##","EC ROW OFF","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 15, 2022 10:31:34 AM"," ","BANWELL RD & LITTLE RIVER BLVD","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Web Intake","SEP 16, 2022 04:17:37 PM"," "," ","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 19, 2022 12:37:01 PM","39##","RHODES","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 01, 2022 08:41:27 AM","9222##","EC ROW OFF","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 12, 2022 03:54:49 PM"," ","RIVERSIDE DR E & MCDOUGALL ST","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 29, 2022 12:18:52 PM"," ","DOMINION BLVD & EC ROW OFF RAMP W","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 08, 2022 11:40:28 AM","24##","WALKER","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 17, 2022 09:06:35 AM","34##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 17, 2022 09:07:36 AM","34##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 17, 2022 09:08:14 AM","34##","PETER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 05, 2022 03:25:54 PM"," ","FOREST GLADE DR & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 07, 2022 11:27:44 AM"," ","FOREST GLADE DR & LAUZON PKY","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 11, 2022 02:49:32 PM"," ","LAUZON RD & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 24, 2022 10:08:14 AM"," ","NORTHWAY AVE & TECUMSEH RD W","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 23, 2022 08:37:38 AM"," ","OTTAWA ST & WALKER RD","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 23, 2022 12:59:57 PM"," ","WALKER RD & OTTAWA ST","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 28, 2022 02:17:28 PM","4##","BRIDGE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 04, 2022 10:35:52 AM","23##","DANDURAND","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 13, 2022 02:38:56 PM"," ","GLADSTONE AVE & RIVERSIDE DR E","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 21, 2022 08:16:10 AM"," ","CHILVER RD & RICHMOND ST","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 29, 2022 08:15:05 AM"," ","TECUMSEH RD E & HOWARD AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 01, 2022 11:16:08 AM"," ","BASELINE RD & 9TH CON RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 15, 2022 12:32:21 PM","14##","HURON CHURCH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 21, 2022 01:21:22 PM"," ","KEATING CRES & BRIARBANK DR","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 19, 2022 11:15:20 AM"," ","JOY RD & 8TH CON RD","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 28, 2022 01:11:30 PM","32##","DEZIEL","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 28, 2022 03:09:34 PM","7##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 01, 2022 10:05:32 AM","5##","CARON","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 01, 2022 11:17:39 AM"," ","ERIE ST W & OUELLETTE AVE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 09, 2022 01:10:42 PM","5##","JARVIS","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 08, 2022 02:31:19 PM","57##","WYANDOTTE","WARD 6"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 09, 2022 01:43:08 PM"," ","ATWATER CRES & LAMBETH RD","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 09, 2022 02:14:43 PM","18##","GLENDALE","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 10, 2022 02:52:18 PM","48##","SOUTHWOOD LAKES","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUL 26, 2022 12:12:32 PM","9444##","EC ROW ON","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 06, 2022 01:32:50 PM","41##","OJIBWAY","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 12, 2022 09:19:28 AM","9222##","EC ROW OFF","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 21, 2022 08:29:39 AM"," ","LAUZON PKY & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 14, 2022 11:06:21 AM","9222##","EC ROW OFF","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 26, 2022 09:31:09 AM","15##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 16, 2022 08:55:56 AM","40##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","NOV 16, 2022 01:43:07 PM"," ","SANDWICH ST & DETROIT ST","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 24, 2022 12:00:04 PM","5##","MEMORIAL","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 25, 2022 09:41:44 AM"," ","GLENGARRY AVE & RIVERSIDE DR E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 25, 2022 10:41:32 AM","5##","TOURNIER","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","OCT 25, 2022 01:47:26 PM","10##","OUELLETTE","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","DEC 16, 2022 08:34:31 AM","4##","SOUTH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 20, 2022 01:49:05 PM"," ","PARENT AVE & ERIE ST E","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 20, 2022 02:50:08 PM"," ","CENTRAL AVE & ONTARIO ST","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 22, 2022 09:09:39 AM"," ","BETTS AVE & CABANA RD W","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","DEC 22, 2022 02:46:31 PM"," ","DORCHESTER RD & HURON CHURCH RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 09, 2022 08:45:36 AM","55##","OJIBWAY","WARD 1"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 05, 2022 01:31:00 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 06, 2022 11:49:10 AM"," ","GEORGE AVE & ONTARIO ST","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 11, 2022 11:56:43 AM","35##","SANDWICH","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 13, 2022 08:16:25 AM","99##","TECUMSEH","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 28, 2022 12:02:46 PM","15##","HICKORY","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 29, 2022 08:51:47 AM"," ","CALIFORNIA AVE & COLLEGE AVE","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 03, 2022 12:17:20 PM","14##","ROXBOROUGH","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","AUG 17, 2022 01:57:44 PM"," ","DOMINION BLVD & EC ROW OFF RAMP W","WARD 10"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 20, 2022 08:27:46 AM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","SEP 23, 2022 10:23:58 AM"," ","LAUZON RD & TECUMSEH RD E","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 26, 2022 10:35:19 AM"," ","RIVERSIDE DR E & LOUIS AVE","WARD 4"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 26, 2022 01:12:12 PM","9222##","EC ROW OFF","WARD 7"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 26, 2022 02:41:57 PM"," ","LAUZON PKY & FOREST GLADE DR","WARD 8"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 02, 2022 12:18:12 PM"," ","HOWARD AVE & TECUMSEH RD E","WARD 3"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","NOV 04, 2022 04:12:34 PM","985##","EC ROW","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","JUN 29, 2022 03:53:25 PM"," ","CENTRAL AVE & EC ROW OFF RAMP W","WARD 5"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","SEP 26, 2022 10:35:59 AM"," ","UNIVERSITY AVE W & HURON CHURCH RD","WARD 2"," "
"Pothole","Contracts, Field Services & Maintenance","E-Mail","AUG 18, 2022 11:55:38 AM"," ","RHODES DR & DEZIEL DR","WARD 9"," "
"Pothole","Contracts, Field Services & Maintenance","Phone","OCT 12, 2022 09:22:00 AM"," ","CABANA RD W & GLENWOOD AVE","WARD 1"," "
